cohort,site,id,mouse,group,Tx,entry,body_weight,lifespan_days,dead
C2021,UM,UM103397,C2021|UM103397,Epi,1,182.625,30.6,816,1
C2021,UM,UM103404,C2021|UM103404,Epi,1,182.625,42.2,948,1
C2021,UM,UM103523,C2021|UM103523,Epi,1,182.625,35.5,1248,1
C2021,UM,UM103537,C2021|UM103537,Epi,1,182.625,42.2,715,1
C2021,UM,UM104104,C2021|UM104104,Epi,1,182.625,37.8,781,1
C2021,UM,UM104111,C2021|UM104111,Epi,1,182.625,34.3,1097,1
C2021,UM,UM104118,C2021|UM104118,Epi,1,182.625,42.3,977,1
C2021,UM,UM104573,C2021|UM104573,Epi,1,182.625,42.2,620,1
C2021,UM,UM104580,C2021|UM104580,Epi,1,182.625,28.3,879,1
C2021,UM,UM104587,C2021|UM104587,Epi,1,182.625,32.8,337,1
C2021,UM,UM104867,C2021|UM104867,Epi,1,182.625,43.8,958,1
C2021,UM,UM104874,C2021|UM104874,Epi,1,182.625,42.5,1179,1
C2021,UM,UM104881,C2021|UM104881,Epi,1,182.625,43.6,774,1
C2021,UM,UM105182,C2021|UM105182,Epi,1,182.625,41.2,1173,1
C2021,UM,UM105189,C2021|UM105189,Epi,1,182.625,42.5,1094,1
C2021,UM,UM105196,C2021|UM105196,Epi,1,182.625,44.5,1109,1
C2021,UM,UM105301,C2021|UM105301,Epi,1,182.625,45.2,919,1
C2021,UM,UM105308,C2021|UM105308,Epi,1,182.625,33.7,1058,1
C2021,UM,UM105315,C2021|UM105315,Epi,1,182.625,41.2,585,1
C2021,UM,UM105973,C2021|UM105973,Epi,1,182.625,29.3,1025,1
C2021,UM,UM105980,C2021|UM105980,Epi,1,182.625,43.4,372,1
C2021,UM,UM105987,C2021|UM105987,Epi,1,182.625,41.5,454,1
C2021,UM,UM105994,C2021|UM105994,Epi,1,182.625,34.8,967,1
C2021,UM,UM106001,C2021|UM106001,Epi,1,182.625,32.7,1196,1
C2021,UM,UM106008,C2021|UM106008,Epi,1,182.625,31.0,692,1
C2021,UM,UM106456,C2021|UM106456,Epi,1,182.625,28.7,1120,1
C2021,UM,UM106463,C2021|UM106463,Epi,1,182.625,32.3,771,1
C2021,UM,UM106470,C2021|UM106470,Epi,1,182.625,34.1,962,1
C2021,UM,UM106757,C2021|UM106757,Epi,1,182.625,30.4,857,1
C2021,UM,UM106764,C2021|UM106764,Epi,1,182.625,40.6,555,1
C2021,UM,UM106771,C2021|UM106771,Epi,1,182.625,35.5,765,1
C2021,UM,UM106932,C2021|UM106932,Epi,1,182.625,32.1,1246,1
C2021,UM,UM106939,C2021|UM106939,Epi,1,182.625,37.1,1094,1
C2021,UM,UM106946,C2021|UM106946,Epi,1,182.625,40.5,723,1
C2021,UM,UM107296,C2021|UM107296,Epi,1,182.625,30.4,1097,1
C2021,UM,UM107303,C2021|UM107303,Epi,1,182.625,37.3,499,1
C2021,UM,UM107310,C2021|UM107310,Epi,1,182.625,40.5,880,1
C2021,UM,UM107590,C2021|UM107590,Epi,1,182.625,46.5,1021,1
C2021,UM,UM107597,C2021|UM107597,Epi,1,182.625,39.2,779,1
C2021,UM,UM107604,C2021|UM107604,Epi,1,182.625,42.5,990,1
C2021,UM,UM107947,C2021|UM107947,Epi,1,182.625,35.0,378,0
C2021,UM,UM107954,C2021|UM107954,Epi,1,182.625,39.5,378,0
C2021,UM,UM107961,C2021|UM107961,Epi,1,182.625,42.8,378,0
C2021,UM,UM108262,C2021|UM108262,Epi,1,182.625,47.0,726,1
C2021,UM,UM108269,C2021|UM108269,Epi,1,182.625,34.4,1059,1
C2021,UM,UM108276,C2021|UM108276,Epi,1,182.625,46.0,491,1
C2021,UM,UM108591,C2021|UM108591,Epi,1,182.625,37.8,807,1
C2021,UM,UM108598,C2021|UM108598,Epi,1,182.625,47.8,888,1
C2021,UM,UM108605,C2021|UM108605,Epi,1,182.625,41.6,879,1
C2021,UT,UT14757,C2021|UT14757,Epi,1,182.625,45.7,775,1
C2021,UT,UT14758,C2021|UT14758,Epi,1,182.625,44.9,332,1
C2021,UT,UT14759,C2021|UT14759,Epi,1,182.625,34.9,1047,1
C2021,UT,UT14781,C2021|UT14781,Epi,1,182.625,45.3,928,1
C2021,UT,UT14782,C2021|UT14782,Epi,1,182.625,37.4,1052,1
C2021,UT,UT14783,C2021|UT14783,Epi,1,182.625,44.3,579,1
C2021,UT,UT14833,C2021|UT14833,Epi,1,182.625,47.2,644,1
C2021,UT,UT14834,C2021|UT14834,Epi,1,182.625,42.9,805,1
C2021,UT,UT14835,C2021|UT14835,Epi,1,182.625,32.1,891,1
C2021,UT,UT14861,C2021|UT14861,Epi,1,182.625,29.9,1157,1
C2021,UT,UT14862,C2021|UT14862,Epi,1,182.625,41.5,836,1
C2021,UT,UT14863,C2021|UT14863,Epi,1,182.625,40.9,1022,1
C2021,UT,UT14938,C2021|UT14938,Epi,1,182.625,45.7,1169,1
C2021,UT,UT14939,C2021|UT14939,Epi,1,182.625,47.0,435,1
C2021,UT,UT14940,C2021|UT14940,Epi,1,182.625,36.7,509,1
C2021,UT,UT14979,C2021|UT14979,Epi,1,182.625,43.6,577,1
C2021,UT,UT14980,C2021|UT14980,Epi,1,182.625,41.0,533,1
C2021,UT,UT14981,C2021|UT14981,Epi,1,182.625,28.1,568,1
C2021,UT,UT15015,C2021|UT15015,Epi,1,182.625,32.7,1033,1
C2021,UT,UT15016,C2021|UT15016,Epi,1,182.625,29.4,361,1
C2021,UT,UT15017,C2021|UT15017,Epi,1,182.625,31.8,852,1
C2021,UT,UT15033,C2021|UT15033,Epi,1,182.625,37.1,1174,1
C2021,UT,UT15034,C2021|UT15034,Epi,1,182.625,36.7,1004,1
C2021,UT,UT15035,C2021|UT15035,Epi,1,182.625,41.6,645,1
C2021,UT,UT15078,C2021|UT15078,Epi,1,182.625,44.1,805,1
C2021,UT,UT15079,C2021|UT15079,Epi,1,182.625,42.5,586,1
C2021,UT,UT15080,C2021|UT15080,Epi,1,182.625,37.3,751,1
C2021,UT,UT15134,C2021|UT15134,Epi,1,182.625,32.4,1055,1
C2021,UT,UT15135,C2021|UT15135,Epi,1,182.625,51.6,563,1
C2021,UT,UT15136,C2021|UT15136,Epi,1,182.625,32.4,1065,1
C2021,UT,UT15174,C2021|UT15174,Epi,1,182.625,42.5,835,1
C2021,UT,UT15175,C2021|UT15175,Epi,1,182.625,39.0,1135,1
C2021,UT,UT15176,C2021|UT15176,Epi,1,182.625,49.3,928,1
C2021,UT,UT15226,C2021|UT15226,Epi,1,182.625,37.1,725,1
C2021,UT,UT15227,C2021|UT15227,Epi,1,182.625,35.5,424,1
C2021,UT,UT15228,C2021|UT15228,Epi,1,182.625,34.8,1248,1
C2021,UT,UT15282,C2021|UT15282,Epi,1,182.625,39.7,1181,1
C2021,UT,UT15283,C2021|UT15283,Epi,1,182.625,19.6,522,1
C2021,UT,UT15284,C2021|UT15284,Epi,1,182.625,38.3,861,1
C2021,UT,UT15328,C2021|UT15328,Epi,1,182.625,33.7,478,1
C2021,UT,UT15329,C2021|UT15329,Epi,1,182.625,43.5,668,1
C2021,UT,UT15330,C2021|UT15330,Epi,1,182.625,38.0,886,1
C2021,UT,UT15384,C2021|UT15384,Epi,1,182.625,40.5,674,1
C2021,UT,UT15385,C2021|UT15385,Epi,1,182.625,41.3,955,1
C2021,UT,UT15386,C2021|UT15386,Epi,1,182.625,45.6,976,1
C2021,UT,UT15423,C2021|UT15423,Epi,1,182.625,41.1,438,1
C2021,UT,UT15424,C2021|UT15424,Epi,1,182.625,43.7,657,1
C2021,UT,UT15425,C2021|UT15425,Epi,1,182.625,42.2,606,1
C2021,UT,UT15463,C2021|UT15463,Epi,1,182.625,46.0,575,1
C2021,UT,UT15464,C2021|UT15464,Epi,1,182.625,36.7,1013,1
C2021,UT,UT15465,C2021|UT15465,Epi,1,182.625,41.6,1037,1
C2021,TJL,JL23029,C2021|JL23029,For,1,182.625,43.0,637,1
C2021,TJL,JL23030,C2021|JL23030,For,1,182.625,33.0,1167,1
C2021,TJL,JL23031,C2021|JL23031,For,1,182.625,31.0,1226,1
C2021,TJL,JL23088,C2021|JL23088,For,1,182.625,40.0,384,1
C2021,TJL,JL23089,C2021|JL23089,For,1,182.625,48.0,481,1
C2021,TJL,JL23090,C2021|JL23090,For,1,182.625,40.0,861,1
C2021,TJL,JL23146,C2021|JL23146,For,1,182.625,33.0,1123,1
C2021,TJL,JL23147,C2021|JL23147,For,1,182.625,34.0,973,1
C2021,TJL,JL23148,C2021|JL23148,For,1,182.625,43.0,798,1
C2021,TJL,JL23152,C2021|JL23152,For,1,182.625,44.0,706,1
C2021,TJL,JL23153,C2021|JL23153,For,1,182.625,46.0,887,1
C2021,TJL,JL23154,C2021|JL23154,For,1,182.625,43.0,903,1
C2021,TJL,JL23218,C2021|JL23218,For,1,182.625,36.0,972,1
C2021,TJL,JL23219,C2021|JL23219,For,1,182.625,34.0,1148,1
C2021,TJL,JL23220,C2021|JL23220,For,1,182.625,30.0,991,1
C2021,TJL,JL23255,C2021|JL23255,For,1,182.625,41.0,728,1
C2021,TJL,JL23256,C2021|JL23256,For,1,182.625,41.0,1026,1
C2021,TJL,JL23257,C2021|JL23257,For,1,182.625,45.0,870,1
C2021,TJL,JL23288,C2021|JL23288,For,1,182.625,37.0,739,1
C2021,TJL,JL23289,C2021|JL23289,For,1,182.625,33.0,754,1
C2021,TJL,JL23290,C2021|JL23290,For,1,182.625,43.0,770,1
C2021,TJL,JL23382,C2021|JL23382,For,1,182.625,36.0,785,1
C2021,TJL,JL23383,C2021|JL23383,For,1,182.625,41.0,352,1
C2021,TJL,JL23384,C2021|JL23384,For,1,182.625,45.0,685,1
C2021,TJL,JL23394,C2021|JL23394,For,1,182.625,45.0,212,1
C2021,TJL,JL23395,C2021|JL23395,For,1,182.625,42.0,1024,1
C2021,TJL,JL23396,C2021|JL23396,For,1,182.625,44.0,608,1
C2021,TJL,JL23471,C2021|JL23471,For,1,182.625,47.0,661,1
C2021,TJL,JL23472,C2021|JL23472,For,1,182.625,48.0,331,1
C2021,TJL,JL23473,C2021|JL23473,For,1,182.625,46.0,429,1
C2021,TJL,JL23486,C2021|JL23486,For,1,182.625,33.0,1116,1
C2021,TJL,JL23487,C2021|JL23487,For,1,182.625,34.0,1128,1
C2021,TJL,JL23488,C2021|JL23488,For,1,182.625,43.0,968,1
C2021,TJL,JL23548,C2021|JL23548,For,1,182.625,41.0,514,1
C2021,TJL,JL23549,C2021|JL23549,For,1,182.625,40.0,947,1
C2021,TJL,JL23550,C2021|JL23550,For,1,182.625,40.0,397,1
C2021,TJL,JL23580,C2021|JL23580,For,1,182.625,31.0,1184,1
C2021,TJL,JL23581,C2021|JL23581,For,1,182.625,46.0,1192,1
C2021,TJL,JL23582,C2021|JL23582,For,1,182.625,34.0,1047,1
C2021,TJL,JL23623,C2021|JL23623,For,1,182.625,34.0,867,1
C2021,TJL,JL23624,C2021|JL23624,For,1,182.625,39.0,762,1
C2021,TJL,JL23674,C2021|JL23674,For,1,182.625,30.0,673,1
C2021,TJL,JL23675,C2021|JL23675,For,1,182.625,38.0,755,1
C2021,TJL,JL23676,C2021|JL23676,For,1,182.625,30.0,683,1
C2021,TJL,JL23716,C2021|JL23716,For,1,182.625,51.0,355,1
C2021,TJL,JL23717,C2021|JL23717,For,1,182.625,48.0,461,1
C2021,TJL,JL23718,C2021|JL23718,For,1,182.625,37.0,622,1
C2021,TJL,JL23785,C2021|JL23785,For,1,182.625,45.0,631,1
C2021,TJL,JL23786,C2021|JL23786,For,1,182.625,45.0,289,1
C2021,TJL,JL23787,C2021|JL23787,For,1,182.625,42.0,310,1
C2021,UM,UM103411,C2021|UM103411,For,1,182.625,41.0,225,0
C2021,UM,UM103418,C2021|UM103418,For,1,182.625,44.2,225,0
C2021,UM,UM103425,C2021|UM103425,For,1,182.625,34.7,225,0
C2021,UM,UM103740,C2021|UM103740,For,1,182.625,26.0,893,1
C2021,UM,UM103747,C2021|UM103747,For,1,182.625,37.0,912,1
C2021,UM,UM103754,C2021|UM103754,For,1,182.625,31.2,868,1
C2021,UM,UM103852,C2021|UM103852,For,1,182.625,26.4,748,1
C2021,UM,UM103859,C2021|UM103859,For,1,182.625,27.5,1085,0
C2021,UM,UM103866,C2021|UM103866,For,1,182.625,35.6,1071,1
C2021,UM,UM104167,C2021|UM104167,For,1,182.625,38.1,666,1
C2021,UM,UM104174,C2021|UM104174,For,1,182.625,32.0,1091,1
C2021,UM,UM104181,C2021|UM104181,For,1,182.625,30.6,751,1
C2021,UM,UM104475,C2021|UM104475,For,1,182.625,40.5,983,1
C2021,UM,UM104482,C2021|UM104482,For,1,182.625,42.7,1018,1
C2021,UM,UM104489,C2021|UM104489,For,1,182.625,41.9,1078,1
C2021,UM,UM104664,C2021|UM104664,For,1,182.625,44.2,912,1
C2021,UM,UM104671,C2021|UM104671,For,1,182.625,36.4,671,1
C2021,UM,UM104678,C2021|UM104678,For,1,182.625,34.4,884,1
C2021,UM,UM104937,C2021|UM104937,For,1,182.625,33.5,1035,1
C2021,UM,UM104944,C2021|UM104944,For,1,182.625,44.5,947,1
C2021,UM,UM104951,C2021|UM104951,For,1,182.625,42.2,304,1
C2021,UM,UM105539,C2021|UM105539,For,1,182.625,42.3,1021,1
C2021,UM,UM105546,C2021|UM105546,For,1,182.625,37.9,1052,1
C2021,UM,UM105553,C2021|UM105553,For,1,182.625,35.1,1085,1
C2021,UM,UM105665,C2021|UM105665,For,1,182.625,34.0,637,1
C2021,UM,UM105672,C2021|UM105672,For,1,182.625,34.5,957,1
C2021,UM,UM105679,C2021|UM105679,For,1,182.625,39.7,801,1
C2021,UM,UM106064,C2021|UM106064,For,1,182.625,30.8,1009,1
C2021,UM,UM106071,C2021|UM106071,For,1,182.625,35.1,702,1
C2021,UM,UM106078,C2021|UM106078,For,1,182.625,31.1,881,1
C2021,UM,UM106435,C2021|UM106435,For,1,182.625,37.5,1066,1
C2021,UM,UM106442,C2021|UM106442,For,1,182.625,32.5,983,1
C2021,UM,UM106449,C2021|UM106449,For,1,182.625,31.8,878,1
C2021,UM,UM106736,C2021|UM106736,For,1,182.625,37.3,240,1
C2021,UM,UM106743,C2021|UM106743,For,1,182.625,44.3,867,1
C2021,UM,UM106750,C2021|UM106750,For,1,182.625,30.7,994,1
C2021,UM,UM106806,C2021|UM106806,For,1,182.625,46.1,666,1
C2021,UM,UM106813,C2021|UM106813,For,1,182.625,46.1,887,1
C2021,UM,UM107401,C2021|UM107401,For,1,182.625,32.3,1197,1
C2021,UM,UM107408,C2021|UM107408,For,1,182.625,42.9,839,1
C2021,UM,UM107415,C2021|UM107415,For,1,182.625,37.2,1079,1
C2021,UM,UM107422,C2021|UM107422,For,1,182.625,39.1,847,1
C2021,UM,UM107429,C2021|UM107429,For,1,182.625,30.5,1173,1
C2021,UM,UM107436,C2021|UM107436,For,1,182.625,33.0,865,1
C2021,UM,UM107849,C2021|UM107849,For,1,182.625,45.0,956,1
C2021,UM,UM107856,C2021|UM107856,For,1,182.625,36.0,616,1
C2021,UM,UM107863,C2021|UM107863,For,1,182.625,30.8,720,1
C2021,UM,UM108283,C2021|UM108283,For,1,182.625,56.5,511,0
C2021,UM,UM108290,C2021|UM108290,For,1,182.625,50.8,868,1
C2021,UM,UM108297,C2021|UM108297,For,1,182.625,48.8,815,1
C2021,UM,UM108570,C2021|UM108570,For,1,182.625,46.2,791,1
C2021,UM,UM108577,C2021|UM108577,For,1,182.625,27.0,775,1
C2021,UM,UM108584,C2021|UM108584,For,1,182.625,51.4,919,1
C2021,UT,UT14725,C2021|UT14725,For,1,182.625,27.0,809,1
C2021,UT,UT14726,C2021|UT14726,For,1,182.625,37.4,804,1
C2021,UT,UT14727,C2021|UT14727,For,1,182.625,34.8,1018,1
C2021,UT,UT14798,C2021|UT14798,For,1,182.625,41.4,1156,1
C2021,UT,UT14799,C2021|UT14799,For,1,182.625,34.0,1181,1
C2021,UT,UT14800,C2021|UT14800,For,1,182.625,34.6,804,1
C2021,UT,UT14846,C2021|UT14846,For,1,182.625,38.3,547,1
C2021,UT,UT14847,C2021|UT14847,For,1,182.625,32.0,1117,1
C2021,UT,UT14848,C2021|UT14848,For,1,182.625,46.6,597,1
C2021,UT,UT14858,C2021|UT14858,For,1,182.625,29.0,927,1
C2021,UT,UT14859,C2021|UT14859,For,1,182.625,34.2,436,1
C2021,UT,UT14860,C2021|UT14860,For,1,182.625,36.8,571,1
C2021,UT,UT14902,C2021|UT14902,For,1,182.625,38.7,815,1
C2021,UT,UT14903,C2021|UT14903,For,1,182.625,42.9,637,1
C2021,UT,UT14904,C2021|UT14904,For,1,182.625,39.2,757,1
C2021,UT,UT14986,C2021|UT14986,For,1,182.625,35.6,394,1
C2021,UT,UT14987,C2021|UT14987,For,1,182.625,35.8,1069,1
C2021,UT,UT14988,C2021|UT14988,For,1,182.625,37.0,872,1
C2021,UT,UT15009,C2021|UT15009,For,1,182.625,43.8,332,1
C2021,UT,UT15010,C2021|UT15010,For,1,182.625,48.5,540,1
C2021,UT,UT15011,C2021|UT15011,For,1,182.625,50.4,671,1
C2021,UT,UT15036,C2021|UT15036,For,1,182.625,34.4,618,1
C2021,UT,UT15037,C2021|UT15037,For,1,182.625,36.4,1176,1
C2021,UT,UT15038,C2021|UT15038,For,1,182.625,34.8,1012,1
C2021,UT,UT15085,C2021|UT15085,For,1,182.625,31.7,1007,1
C2021,UT,UT15086,C2021|UT15086,For,1,182.625,29.1,806,1
C2021,UT,UT15087,C2021|UT15087,For,1,182.625,33.3,987,1
C2021,UT,UT15147,C2021|UT15147,For,1,182.625,33.0,904,1
C2021,UT,UT15148,C2021|UT15148,For,1,182.625,40.1,1002,1
C2021,UT,UT15149,C2021|UT15149,For,1,182.625,40.6,1088,1
C2021,UT,UT15183,C2021|UT15183,For,1,182.625,42.7,985,1
C2021,UT,UT15184,C2021|UT15184,For,1,182.625,48.2,735,1
C2021,UT,UT15185,C2021|UT15185,For,1,182.625,41.1,1204,1
C2021,UT,UT15244,C2021|UT15244,For,1,182.625,41.3,367,1
C2021,UT,UT15245,C2021|UT15245,For,1,182.625,40.1,915,1
C2021,UT,UT15246,C2021|UT15246,For,1,182.625,43.2,602,1
C2021,UT,UT15261,C2021|UT15261,For,1,182.625,47.0,438,1
C2021,UT,UT15262,C2021|UT15262,For,1,182.625,38.1,811,1
C2021,UT,UT15263,C2021|UT15263,For,1,182.625,41.4,520,1
C2021,UT,UT15308,C2021|UT15308,For,1,182.625,42.4,361,1
C2021,UT,UT15309,C2021|UT15309,For,1,182.625,47.5,461,1
C2021,UT,UT15310,C2021|UT15310,For,1,182.625,34.9,1119,1
C2021,UT,UT15360,C2021|UT15360,For,1,182.625,33.6,859,1
C2021,UT,UT15361,C2021|UT15361,For,1,182.625,31.5,949,1
C2021,UT,UT15362,C2021|UT15362,For,1,182.625,44.7,620,1
C2021,UT,UT15426,C2021|UT15426,For,1,182.625,41.0,657,1
C2021,UT,UT15427,C2021|UT15427,For,1,182.625,36.5,897,1
C2021,UT,UT15428,C2021|UT15428,For,1,182.625,46.9,1003,1
C2021,UT,UT15460,C2021|UT15460,For,1,182.625,28.7,772,1
C2021,UT,UT15461,C2021|UT15461,For,1,182.625,32.8,954,1
C2021,UT,UT15462,C2021|UT15462,For,1,182.625,40.2,484,1
C2021,TJL,JL23026,C2021|JL23026,Hal,1,182.625,52.0,683,1
C2021,TJL,JL23027,C2021|JL23027,Hal,1,182.625,40.0,1148,1
C2021,TJL,JL23028,C2021|JL23028,Hal,1,182.625,43.0,1113,1
C2021,TJL,JL23070,C2021|JL23070,Hal,1,182.625,58.0,674,1
C2021,TJL,JL23071,C2021|JL23071,Hal,1,182.625,45.0,435,1
C2021,TJL,JL23072,C2021|JL23072,Hal,1,182.625,57.0,568,1
C2021,TJL,JL23097,C2021|JL23097,Hal,1,182.625,35.0,1078,1
C2021,TJL,JL23098,C2021|JL23098,Hal,1,182.625,45.0,370,1
C2021,TJL,JL23099,C2021|JL23099,Hal,1,182.625,33.0,695,1
C2021,TJL,JL23184,C2021|JL23184,Hal,1,182.625,38.0,798,1
C2021,TJL,JL23185,C2021|JL23185,Hal,1,182.625,43.0,311,1
C2021,TJL,JL23186,C2021|JL23186,Hal,1,182.625,35.0,703,1
C2021,TJL,JL23196,C2021|JL23196,Hal,1,182.625,44.0,300,1
C2021,TJL,JL23197,C2021|JL23197,Hal,1,182.625,35.0,709,1
C2021,TJL,JL23198,C2021|JL23198,Hal,1,182.625,37.0,1019,1
C2021,TJL,JL23252,C2021|JL23252,Hal,1,182.625,39.0,862,1
C2021,TJL,JL23253,C2021|JL23253,Hal,1,182.625,45.0,993,1
C2021,TJL,JL23254,C2021|JL23254,Hal,1,182.625,42.0,587,1
C2021,TJL,JL23326,C2021|JL23326,Hal,1,182.625,41.0,517,1
C2021,TJL,JL23327,C2021|JL23327,Hal,1,182.625,33.0,1018,1
C2021,TJL,JL23328,C2021|JL23328,Hal,1,182.625,47.0,303,1
C2021,TJL,JL23356,C2021|JL23356,Hal,1,182.625,53.0,776,1
C2021,TJL,JL23357,C2021|JL23357,Hal,1,182.625,54.0,262,1
C2021,TJL,JL23358,C2021|JL23358,Hal,1,182.625,51.0,591,1
C2021,TJL,JL23413,C2021|JL23413,Hal,1,182.625,46.0,1004,1
C2021,TJL,JL23414,C2021|JL23414,Hal,1,182.625,35.0,1006,1
C2021,TJL,JL23415,C2021|JL23415,Hal,1,182.625,48.0,359,1
C2021,TJL,JL23446,C2021|JL23446,Hal,1,182.625,35.0,1340,1
C2021,TJL,JL23447,C2021|JL23447,Hal,1,182.625,37.0,1300,1
C2021,TJL,JL23448,C2021|JL23448,Hal,1,182.625,51.0,1028,1
C2021,TJL,JL23477,C2021|JL23477,Hal,1,182.625,37.0,1232,1
C2021,TJL,JL23478,C2021|JL23478,Hal,1,182.625,40.0,810,1
C2021,TJL,JL23479,C2021|JL23479,Hal,1,182.625,37.0,429,1
C2021,TJL,JL23542,C2021|JL23542,Hal,1,182.625,38.0,952,1
C2021,TJL,JL23543,C2021|JL23543,Hal,1,182.625,43.0,779,1
C2021,TJL,JL23544,C2021|JL23544,Hal,1,182.625,46.0,839,1
C2021,TJL,JL23586,C2021|JL23586,Hal,1,182.625,44.0,923,1
C2021,TJL,JL23587,C2021|JL23587,Hal,1,182.625,45.0,509,1
C2021,TJL,JL23588,C2021|JL23588,Hal,1,182.625,41.0,994,1
C2021,TJL,JL23639,C2021|JL23639,Hal,1,182.625,48.0,917,1
C2021,TJL,JL23640,C2021|JL23640,Hal,1,182.625,26.0,199,1
C2021,TJL,JL23641,C2021|JL23641,Hal,1,182.625,41.0,981,1
C2021,TJL,JL23710,C2021|JL23710,Hal,1,182.625,33.0,1064,1
C2021,TJL,JL23711,C2021|JL23711,Hal,1,182.625,38.0,702,1
C2021,TJL,JL23712,C2021|JL23712,Hal,1,182.625,39.0,1053,1
C2021,TJL,JL23729,C2021|JL23729,Hal,1,182.625,43.0,437,1
C2021,TJL,JL23730,C2021|JL23730,Hal,1,182.625,12.0,719,1
