population,cohort,site,sex,id,group,dose,age_initiation,status,dead,age,Rx(ppm),Unnamed: 11,weight_42d,weight_6m,weight_12m,maternal_age_days,parity,mouse
UM-HET3,C2018,TJL,f,JL17277,Control,,,dead,1,949,0.0,,,28.0,35.0,,,C2018|JL17277
UM-HET3,C2018,TJL,f,JL17278,Control,,,dead,1,845,0.0,,,33.0,44.0,,,C2018|JL17278
UM-HET3,C2018,TJL,f,JL17279,Control,,,dead,1,749,0.0,,,31.0,43.0,,,C2018|JL17279
UM-HET3,C2018,TJL,f,JL17280,Control,,,dead,1,1054,0.0,,,35.0,41.0,,,C2018|JL17280
UM-HET3,C2018,TJL,f,JL17335,Control,,,dead,1,489,0.0,,,40.0,52.0,,,C2018|JL17335
UM-HET3,C2018,TJL,f,JL17336,Control,,,dead,1,933,0.0,,,39.0,52.0,,,C2018|JL17336
UM-HET3,C2018,TJL,f,JL17337,Control,,,dead,1,1167,0.0,,,38.0,49.0,,,C2018|JL17337
UM-HET3,C2018,TJL,f,JL17338,Control,,,dead,1,722,0.0,,,39.0,53.0,,,C2018|JL17338
UM-HET3,C2018,TJL,f,JL17369,Control,,,dead,1,997,0.0,,,36.0,47.0,,,C2018|JL17369
UM-HET3,C2018,TJL,f,JL17370,Control,,,dead,1,788,0.0,,,42.0,48.0,,,C2018|JL17370
UM-HET3,C2018,TJL,f,JL17371,Control,,,dead,1,725,0.0,,,34.0,37.0,,,C2018|JL17371
UM-HET3,C2018,TJL,f,JL17372,Control,,,dead,1,931,0.0,,,28.0,38.0,,,C2018|JL17372
UM-HET3,C2018,TJL,f,JL17377,Control,,,dead,1,1186,0.0,,,29.0,35.0,,,C2018|JL17377
UM-HET3,C2018,TJL,f,JL17378,Control,,,dead,1,871,0.0,,,29.0,38.0,,,C2018|JL17378
UM-HET3,C2018,TJL,f,JL17379,Control,,,dead,1,645,0.0,,,36.0,40.0,,,C2018|JL17379
UM-HET3,C2018,TJL,f,JL17380,Control,,,dead,1,885,0.0,,,25.0,33.0,,,C2018|JL17380
UM-HET3,C2018,TJL,f,JL17381,Control,,,dead,1,900,0.0,,,35.0,46.0,,,C2018|JL17381
UM-HET3,C2018,TJL,f,JL17382,Control,,,dead,1,902,0.0,,,40.0,55.0,,,C2018|JL17382
UM-HET3,C2018,TJL,f,JL17383,Control,,,dead,1,997,0.0,,,38.0,48.0,,,C2018|JL17383
UM-HET3,C2018,TJL,f,JL17384,Control,,,dead,1,1318,0.0,,,29.0,38.0,,,C2018|JL17384
UM-HET3,C2018,TJL,f,JL17413,Control,,,dead,1,976,0.0,,,33.0,43.0,,,C2018|JL17413
UM-HET3,C2018,TJL,f,JL17414,Control,,,dead,1,1151,0.0,,,34.0,41.0,,,C2018|JL17414
UM-HET3,C2018,TJL,f,JL17415,Control,,,dead,1,919,0.0,,,30.0,37.0,,,C2018|JL17415
UM-HET3,C2018,TJL,f,JL17416,Control,,,dead,1,968,0.0,,,42.0,56.0,,,C2018|JL17416
UM-HET3,C2018,TJL,f,JL17432,Control,,,dead,1,847,0.0,,,44.0,53.0,,,C2018|JL17432
UM-HET3,C2018,TJL,f,JL17433,Control,,,dead,1,1152,0.0,,,38.0,48.0,,,C2018|JL17433
UM-HET3,C2018,TJL,f,JL17434,Control,,,dead,1,862,0.0,,,48.0,60.0,,,C2018|JL17434
UM-HET3,C2018,TJL,f,JL17435,Control,,,dead,1,610,0.0,,,35.0,49.0,,,C2018|JL17435
UM-HET3,C2018,TJL,f,JL17515,Control,,,dead,1,961,0.0,,,35.0,45.0,,,C2018|JL17515
UM-HET3,C2018,TJL,f,JL17516,Control,,,dead,1,1182,0.0,,,40.0,41.0,,,C2018|JL17516
UM-HET3,C2018,TJL,f,JL17517,Control,,,dead,1,1227,0.0,,,42.0,53.0,,,C2018|JL17517
UM-HET3,C2018,TJL,f,JL17518,Control,,,dead,1,749,0.0,,,30.0,36.0,,,C2018|JL17518
UM-HET3,C2018,TJL,f,JL17563,Control,,,dead,1,851,0.0,,,32.0,43.0,,,C2018|JL17563
UM-HET3,C2018,TJL,f,JL17564,Control,,,dead,1,618,0.0,,,31.0,36.0,,,C2018|JL17564
UM-HET3,C2018,TJL,f,JL17565,Control,,,dead,1,687,0.0,,,34.0,44.0,,,C2018|JL17565
UM-HET3,C2018,TJL,f,JL17566,Control,,,dead,1,908,0.0,,,34.0,45.0,,,C2018|JL17566
UM-HET3,C2018,TJL,f,JL17585,Control,,,dead,1,921,0.0,,,29.0,41.0,,,C2018|JL17585
UM-HET3,C2018,TJL,f,JL17586,Control,,,dead,1,705,0.0,,,24.0,33.0,,,C2018|JL17586
UM-HET3,C2018,TJL,f,JL17587,Control,,,dead,1,661,0.0,,,34.0,45.0,,,C2018|JL17587
UM-HET3,C2018,TJL,f,JL17588,Control,,,dead,1,623,0.0,,,32.0,43.0,,,C2018|JL17588
UM-HET3,C2018,TJL,f,JL17613,Control,,,dead,1,830,0.0,,,27.0,36.0,,,C2018|JL17613
UM-HET3,C2018,TJL,f,JL17614,Control,,,dead,1,1116,0.0,,,26.0,31.0,,,C2018|JL17614
UM-HET3,C2018,TJL,f,JL17615,Control,,,dead,1,893,0.0,,,22.0,24.0,,,C2018|JL17615
UM-HET3,C2018,TJL,f,JL17616,Control,,,dead,1,934,0.0,,,24.0,26.0,,,C2018|JL17616
UM-HET3,C2018,TJL,f,JL17666,Control,,,dead,1,900,0.0,,,30.0,39.0,,,C2018|JL17666
UM-HET3,C2018,TJL,f,JL17667,Control,,,dead,1,1205,0.0,,,29.0,38.0,,,C2018|JL17667
UM-HET3,C2018,TJL,f,JL17668,Control,,,dead,1,967,0.0,,,25.0,31.0,,,C2018|JL17668
UM-HET3,C2018,TJL,f,JL17669,Control,,,dead,1,767,0.0,,,29.0,32.0,,,C2018|JL17669
UM-HET3,C2018,TJL,f,JL17735,Control,,,dead,1,1072,0.0,,,25.0,27.0,,,C2018|JL17735
UM-HET3,C2018,TJL,f,JL17736,Control,,,dead,1,944,0.0,,,32.0,42.0,,,C2018|JL17736
UM-HET3,C2018,TJL,f,JL17737,Control,,,dead,1,1170,0.0,,,25.0,33.0,,,C2018|JL17737
UM-HET3,C2018,TJL,f,JL17738,Control,,,dead,1,923,0.0,,,28.0,37.0,,,C2018|JL17738
UM-HET3,C2018,TJL,f,JL17739,Control,,,dead,1,814,0.0,,,34.0,51.0,,,C2018|JL17739
UM-HET3,C2018,TJL,f,JL17740,Control,,,dead,1,1100,0.0,,,40.0,52.0,,,C2018|JL17740
UM-HET3,C2018,TJL,f,JL17741,Control,,,dead,1,1105,0.0,,,28.0,43.0,,,C2018|JL17741
UM-HET3,C2018,TJL,f,JL17742,Control,,,dead,1,987,0.0,,,24.0,36.0,,,C2018|JL17742
UM-HET3,C2018,TJL,f,JL17753,Control,,,dead,1,773,0.0,,,41.0,43.0,,,C2018|JL17753
UM-HET3,C2018,TJL,f,JL17754,Control,,,dead,1,760,0.0,,,40.0,50.0,,,C2018|JL17754
UM-HET3,C2018,TJL,f,JL17755,Control,,,dead,1,892,0.0,,,38.0,41.0,,,C2018|JL17755
UM-HET3,C2018,TJL,f,JL17756,Control,,,dead,1,729,0.0,,,33.0,35.0,,,C2018|JL17756
UM-HET3,C2018,TJL,m,JL17019,Control,,,dead,1,529,0.0,,,42.0,44.0,,,C2018|JL17019
UM-HET3,C2018,TJL,m,JL17020,Control,,,dead,1,367,0.0,,,47.0,,,,C2018|JL17020
UM-HET3,C2018,TJL,m,JL17021,Control,,,dead,1,866,0.0,,,47.0,50.0,,,C2018|JL17021
UM-HET3,C2018,TJL,m,JL17022,Control,,,dead,1,460,0.0,,,47.0,47.0,,,C2018|JL17022
UM-HET3,C2018,TJL,m,JL17023,Control,,,dead,1,830,0.0,,,40.0,43.0,,,C2018|JL17023
UM-HET3,C2018,TJL,m,JL17024,Control,,,dead,1,133,0.0,,,,,,,C2018|JL17024
UM-HET3,C2018,TJL,m,JL17045,Control,,,dead,1,345,0.0,,,47.0,,,,C2018|JL17045
UM-HET3,C2018,TJL,m,JL17046,Control,,,dead,1,317,0.0,,,50.0,,,,C2018|JL17046
UM-HET3,C2018,TJL,m,JL17047,Control,,,dead,1,975,0.0,,,45.0,48.0,,,C2018|JL17047
UM-HET3,C2018,TJL,m,JL17063,Control,,,dead,1,820,0.0,,,43.0,49.0,,,C2018|JL17063
UM-HET3,C2018,TJL,m,JL17064,Control,,,dead,1,603,0.0,,,38.0,43.0,,,C2018|JL17064
UM-HET3,C2018,TJL,m,JL17065,Control,,,dead,1,603,0.0,,,43.0,46.0,,,C2018|JL17065
UM-HET3,C2018,TJL,m,JL17094,Control,,,dead,1,395,0.0,,,46.0,43.0,,,C2018|JL17094
UM-HET3,C2018,TJL,m,JL17095,Control,,,dead,1,960,0.0,,,42.0,45.0,,,C2018|JL17095
UM-HET3,C2018,TJL,m,JL17096,Control,,,dead,1,773,0.0,,,41.0,44.0,,,C2018|JL17096
UM-HET3,C2018,TJL,m,JL17097,Control,,,dead,1,443,0.0,,,41.0,45.0,,,C2018|JL17097
UM-HET3,C2018,TJL,m,JL17098,Control,,,dead,1,453,0.0,,,43.0,49.0,,,C2018|JL17098
UM-HET3,C2018,TJL,m,JL17099,Control,,,dead,1,864,0.0,,,36.0,42.0,,,C2018|JL17099
UM-HET3,C2018,TJL,m,JL17159,Control,,,dead,1,947,0.0,,,42.0,43.0,,,C2018|JL17159
UM-HET3,C2018,TJL,m,JL17160,Control,,,dead,1,454,0.0,,,41.0,42.0,,,C2018|JL17160
UM-HET3,C2018,TJL,m,JL17161,Control,,,dead,1,293,0.0,,,44.0,,,,C2018|JL17161
UM-HET3,C2018,TJL,m,JL17165,Control,,,dead,1,363,0.0,,,47.0,,,,C2018|JL17165
UM-HET3,C2018,TJL,m,JL17166,Control,,,dead,1,321,0.0,,,41.0,,,,C2018|JL17166
UM-HET3,C2018,TJL,m,JL17167,Control,,,dead,1,405,0.0,,,46.0,48.0,,,C2018|JL17167
UM-HET3,C2018,TJL,m,JL17168,Control,,,dead,1,726,0.0,,,40.0,47.0,,,C2018|JL17168
UM-HET3,C2018,TJL,m,JL17169,Control,,,dead,1,617,0.0,,,43.0,49.0,,,C2018|JL17169
UM-HET3,C2018,TJL,m,JL17170,Control,,,dead,1,419,0.0,,,48.0,53.0,,,C2018|JL17170
UM-HET3,C2018,TJL,m,JL17199,Control,,,dead,1,412,0.0,,,46.0,52.0,,,C2018|JL17199
UM-HET3,C2018,TJL,m,JL17200,Control,,,dead,1,807,0.0,,,32.0,36.0,,,C2018|JL17200
UM-HET3,C2018,TJL,m,JL17201,Control,,,dead,1,1123,0.0,,,35.0,44.0,,,C2018|JL17201
UM-HET3,C2018,TJL,m,JL17219,Control,,,dead,1,411,0.0,,,53.0,59.0,,,C2018|JL17219
UM-HET3,C2018,TJL,m,JL17220,Control,,,dead,1,579,0.0,,,48.0,52.0,,,C2018|JL17220
UM-HET3,C2018,TJL,m,JL17221,Control,,,dead,1,544,0.0,,,44.0,48.0,,,C2018|JL17221
UM-HET3,C2018,TJL,m,JL17234,Control,,,dead,1,883,0.0,,,40.0,44.0,,,C2018|JL17234
UM-HET3,C2018,TJL,m,JL17235,Control,,,dead,1,708,0.0,,,40.0,46.0,,,C2018|JL17235
UM-HET3,C2018,TJL,m,JL17236,Control,,,dead,1,953,0.0,,,41.0,49.0,,,C2018|JL17236
UM-HET3,C2018,TJL,m,JL17246,Control,,,dead,1,603,0.0,,,43.0,46.0,,,C2018|JL17246
UM-HET3,C2018,TJL,m,JL17247,Control,,,dead,1,1116,0.0,,,49.0,52.0,,,C2018|JL17247
UM-HET3,C2018,TJL,m,JL17248,Control,,,dead,1,1116,0.0,,,44.0,47.0,,,C2018|JL17248
UM-HET3,C2018,TJL,m,JL17264,Control,,,dead,1,502,0.0,,,42.0,46.0,,,C2018|JL17264
UM-HET3,C2018,TJL,m,JL17265,Control,,,dead,1,329,0.0,,,45.0,,,,C2018|JL17265
UM-HET3,C2018,TJL,m,JL17266,Control,,,dead,1,938,0.0,,,39.0,41.0,,,C2018|JL17266
UM-HET3,C2018,TJL,m,JL17289,Control,,,dead,1,934,0.0,,,42.0,43.0,,,C2018|JL17289
UM-HET3,C2018,TJL,m,JL17290,Control,,,dead,1,736,0.0,,,48.0,52.0,,,C2018|JL17290
UM-HET3,C2018,TJL,m,JL17291,Control,,,dead,1,277,0.0,,,45.0,,,,C2018|JL17291
UM-HET3,C2018,TJL,m,JL17295,Control,,,dead,1,464,0.0,,,47.0,51.0,,,C2018|JL17295
UM-HET3,C2018,TJL,m,JL17296,Control,,,dead,1,1009,0.0,,,45.0,46.0,,,C2018|JL17296
UM-HET3,C2018,TJL,m,JL17297,Control,,,dead,1,1010,0.0,,,50.0,55.0,,,C2018|JL17297
UM-HET3,C2018,TJL,m,JL17332,Control,,,dead,1,715,0.0,,,40.0,45.0,,,C2018|JL17332
UM-HET3,C2018,TJL,m,JL17333,Control,,,dead,1,573,0.0,,,42.0,45.0,,,C2018|JL17333
UM-HET3,C2018,TJL,m,JL17334,Control,,,dead,1,715,0.0,,,44.0,47.0,,,C2018|JL17334
UM-HET3,C2018,TJL,m,JL17343,Control,,,dead,1,1197,0.0,,,35.0,43.0,,,C2018|JL17343
UM-HET3,C2018,TJL,m,JL17344,Control,,,dead,1,174,0.0,,,,,,,C2018|JL17344
UM-HET3,C2018,TJL,m,JL17345,Control,,,dead,1,701,0.0,,,42.0,45.0,,,C2018|JL17345
UM-HET3,C2018,TJL,m,JL17352,Control,,,dead,1,838,0.0,,,39.0,44.0,,,C2018|JL17352
UM-HET3,C2018,TJL,m,JL17353,Control,,,dead,1,572,0.0,,,45.0,52.0,,,C2018|JL17353
UM-HET3,C2018,TJL,m,JL17354,Control,,,dead,1,454,0.0,,,43.0,47.0,,,C2018|JL17354
UM-HET3,C2018,TJL,m,JL17355,Control,,,dead,1,294,0.0,,,45.0,,,,C2018|JL17355
UM-HET3,C2018,TJL,m,JL17356,Control,,,dead,1,454,0.0,,,42.0,47.0,,,C2018|JL17356
UM-HET3,C2018,TJL,m,JL17357,Control,,,dead,1,873,0.0,,,43.0,44.0,,,C2018|JL17357
UM-HET3,C2018,TJL,m,JL17400,Control,,,dead,1,638,0.0,,,44.0,48.0,,,C2018|JL17400
UM-HET3,C2018,TJL,m,JL17401,Control,,,dead,1,662,0.0,,,44.0,47.0,,,C2018|JL17401
UM-HET3,C2018,TJL,m,JL17402,Control,,,dead,1,331,0.0,,,43.0,,,,C2018|JL17402
UM-HET3,C2018,TJL,m,JL17420,Control,,,dead,1,766,0.0,,,41.0,46.0,,,C2018|JL17420
UM-HET3,C2018,TJL,m,JL17421,Control,,,dead,1,895,0.0,,,38.0,45.0,,,C2018|JL17421
UM-HET3,C2018,TJL,m,JL17422,Control,,,dead,1,858,0.0,,,42.0,46.0,,,C2018|JL17422
UM-HET3,C2018,TJL,m,JL17429,Control,,,dead,1,408,0.0,,,45.0,50.0,,,C2018|JL17429
UM-HET3,C2018,TJL,m,JL17430,Control,,,dead,1,478,0.0,,,50.0,54.0,,,C2018|JL17430
UM-HET3,C2018,TJL,m,JL17431,Control,,,dead,1,802,0.0,,,45.0,48.0,,,C2018|JL17431
UM-HET3,C2018,TJL,m,JL17459,Control,,,dead,1,631,0.0,,,45.0,51.0,,,C2018|JL17459
UM-HET3,C2018,TJL,m,JL17460,Control,,,dead,1,686,0.0,,,45.0,53.0,,,C2018|JL17460
UM-HET3,C2018,TJL,m,JL17461,Control,,,dead,1,213,0.0,,,45.0,,,,C2018|JL17461
UM-HET3,C2018,TJL,m,JL17471,Control,,,dead,1,1003,0.0,,,45.0,49.0,,,C2018|JL17471
UM-HET3,C2018,TJL,m,JL17472,Control,,,dead,1,940,0.0,,,42.0,44.0,,,C2018|JL17472
